BarNoteClick,Message,Channel,Pitch,Velocity
31:2:57,Par,ch=6,c=7,v=69
31:3:17,Par,ch=6,c=7,v=68
31:3:33,Par,ch=6,c=7,v=67
31:3:53,Par,ch=6,c=7,v=66
31:4:10,Par,ch=6,c=7,v=65
31:4:27,Par,ch=6,c=7,v=64
31:4:47,Par,ch=6,c=7,v=63
31:5:3,Par,ch=6,c=7,v=62
31:5:23,Par,ch=6,c=7,v=61
31:5:40,Par,ch=6,c=7,v=60
31:5:57,Par,ch=6,c=7,v=59
32:0:0,On,ch=6,n=41,v=90
32:3:0,On,ch=6,n=41,v=0
32:3:0,On,ch=6,n=42,v=90
32:5:57,Par,ch=6,c=7,v=59
33:0:0,On,ch=6,n=42,v=0
33:0:0,On,ch=6,n=43,v=90
33:0:27,Par,ch=6,c=7,v=60
33:0:57,Par,ch=6,c=7,v=61
33:1:27,Par,ch=6,c=7,v=62
33:1:57,Par,ch=6,c=7,v=63
33:2:27,Par,ch=6,c=7,v=64
33:2:57,Par,ch=6,c=7,v=65
33:3:0,On,ch=6,n=43,v=0
33:3:0,On,ch=6,n=44,v=90
33:3:27,Par,ch=6,c=7,v=66
33:3:57,Par,ch=6,c=7,v=67
33:4:27,Par,ch=6,c=7,v=68
33:4:57,Par,ch=6,c=7,v=69
33:5:27,Par,ch=6,c=7,v=70
33:5:57,Par,ch=6,c=7,v=71
34:0:0,On,ch=6,n=44,v=0
34:0:0,On,ch=6,n=45,v=90
34:0:27,Par,ch=6,c=7,v=72
34:0:57,Par,ch=6,c=7,v=73
34:1:27,Par,ch=6,c=7,v=74
34:1:57,Par,ch=6,c=7,v=75
34:2:0,On,ch=6,n=45,v=0
34:2:0,On,ch=6,n=44,v=90
34:2:27,Par,ch=6,c=7,v=76
34:2:57,Par,ch=6,c=7,v=77
34:3:0,On,ch=6,n=44,v=0
34:3:0,On,ch=6,n=43,v=90
34:3:27,Par,ch=6,c=7,v=78
34:3:57,Par,ch=6,c=7,v=79
34:4:27,Par,ch=6,c=7,v=80
34:4:57,Par,ch=6,c=7,v=81
34:5:0,On,ch=6,n=43,v=0
34:5:0,On,ch=6,n=41,v=90
34:5:27,Par,ch=6,c=7,v=82
34:5:57,Par,ch=6,c=7,v=83
35:0:0,On,ch=6,n=41,v=0
35:0:0,On,ch=6,n=40,v=90
35:0:27,Par,ch=6,c=7,v=84
35:0:57,Par,ch=6,c=7,v=85
35:1:27,Par,ch=6,c=7,v=86
35:1:57,Par,ch=6,c=7,v=87
35:2:0,On,ch=6,n=40,v=0
35:2:0,On,ch=6,n=38,v=90
35:2:27,Par,ch=6,c=7,v=88
35:2:57,Par,ch=6,c=7,v=89
35:3:0,On,ch=6,n=38,v=0
35:3:0,On,ch=6,n=37,v=90
36:0:0,On,ch=6,n=37,v=0
36:0:0,On,ch=6,n=38,v=90
36:0:0,Par,ch=6,c=7,v=89
36:0:6,Par,ch=6,c=7,v=88
36:0:13,Par,ch=6,c=7,v=87
36:0:20,Par,ch=6,c=7,v=86
36:0:26,Par,ch=6,c=7,v=85
36:0:30,Par,ch=6,c=7,v=84
36:0:36,Par,ch=6,c=7,v=83
36:0:43,Par,ch=6,c=7,v=82
36:0:50,Par,ch=6,c=7,v=81
36:0:56,Par,ch=6,c=7,v=80
36:1:0,Par,ch=6,c=7,v=79
36:1:6,Par,ch=6,c=7,v=78
36:1:13,Par,ch=6,c=7,v=77
36:1:20,Par,ch=6,c=7,v=76
36:1:26,Par,ch=6,c=7,v=75
36:1:30,Par,ch=6,c=7,v=74
36:1:36,Par,ch=6,c=7,v=73
36:1:43,Par,ch=6,c=7,v=72
36:1:50,Par,ch=6,c=7,v=71
36:1:56,Par,ch=6,c=7,v=70
36:2:0,Par,ch=6,c=7,v=69
36:2:6,Par,ch=6,c=7,v=68
36:2:13,Par,ch=6,c=7,v=67
36:2:20,Par,ch=6,c=7,v=66
36:2:26,Par,ch=6,c=7,v=65
36:2:30,On,ch=6,n=38,v=0
36:2:30,Par,ch=6,c=7,v=64
36:2:36,Par,ch=6,c=7,v=63
36:2:43,Par,ch=6,c=7,v=62
36:2:50,Par,ch=6,c=7,v=61
36:2:56,Par,ch=6,c=7,v=60
36:3:0,Par,ch=6,c=7,v=59
42:3:0,On,ch=6,n=42,v=90
42:3:0,Par,ch=6,c=7,v=59
42:3:16,Par,ch=6,c=7,v=60
42:3:30,Par,ch=6,c=7,v=61
42:3:43,Par,ch=6,c=7,v=62
42:3:56,Par,ch=6,c=7,v=63
42:4:10,Par,ch=6,c=7,v=64
42:4:23,Par,ch=6,c=7,v=65
42:4:36,Par,ch=6,c=7,v=66
42:4:50,Par,ch=6,c=7,v=67
42:5:3,Par,ch=6,c=7,v=68
42:5:16,Par,ch=6,c=7,v=69
42:5:30,Par,ch=6,c=7,v=70
42:5:43,Par,ch=6,c=7,v=71
42:5:56,Par,ch=6,c=7,v=72
43:0:0,On,ch=6,n=42,v=0
43:0:0,On,ch=6,n=39,v=90
43:0:10,Par,ch=6,c=7,v=73
43:0:23,Par,ch=6,c=7,v=74
43:0:36,Par,ch=6,c=7,v=75
43:0:50,Par,ch=6,c=7,v=76
43:1:3,Par,ch=6,c=7,v=77
43:1:16,Par,ch=6,c=7,v=78
43:1:30,Par,ch=6,c=7,v=79
43:1:46,Par,ch=6,c=7,v=80
43:2:0,Par,ch=6,c=7,v=81
43:2:13,Par,ch=6,c=7,v=82
43:2:26,Par,ch=6,c=7,v=83
43:2:40,Par,ch=6,c=7,v=84
43:2:53,Par,ch=6,c=7,v=85
43:3:0,On,ch=6,n=39,v=0
43:3:0,On,ch=6,n=35,v=90
43:3:6,Par,ch=6,c=7,v=86
43:3:20,Par,ch=6,c=7,v=87
43:3:33,Par,ch=6,c=7,v=88
43:3:46,Par,ch=6,c=7,v=89
43:4:0,Par,ch=6,c=7,v=90
43:4:13,Par,ch=6,c=7,v=91
43:4:26,Par,ch=6,c=7,v=92
43:4:40,Par,ch=6,c=7,v=93
43:4:53,Par,ch=6,c=7,v=94
43:5:0,On,ch=6,n=35,v=0
43:5:0,On,ch=6,n=44,v=90
43:5:6,Par,ch=6,c=7,v=95
43:5:20,Par,ch=6,c=7,v=96
43:5:33,Par,ch=6,c=7,v=97
43:5:46,Par,ch=6,c=7,v=98
44:0:0,On,ch=6,n=44,v=0
44:0:0,On,ch=6,n=45,v=90
44:0:0,Par,ch=6,c=7,v=99
44:0:20,Par,ch=6,c=7,v=98
44:0:36,Par,ch=6,c=7,v=97
44:0:56,Par,ch=6,c=7,v=96
44:1:13,Par,ch=6,c=7,v=95
44:1:30,Par,ch=6,c=7,v=94
44:1:50,Par,ch=6,c=7,v=93
44:2:6,Par,ch=6,c=7,v=92
44:2:26,Par,ch=6,c=7,v=91
44:2:43,Par,ch=6,c=7,v=90
44:3:0,Par,ch=6,c=7,v=89
44:3:20,Par,ch=6,c=7,v=88
44:3:36,Par,ch=6,c=7,v=87
44:3:56,Par,ch=6,c=7,v=86
44:4:13,Par,ch=6,c=7,v=85
44:4:30,Par,ch=6,c=7,v=84
44:4:50,Par,ch=6,c=7,v=83
44:5:6,Par,ch=6,c=7,v=82
44:5:26,Par,ch=6,c=7,v=81
44:5:43,Par,ch=6,c=7,v=80
45:0:0,Par,ch=6,c=7,v=79
45:0:20,Par,ch=6,c=7,v=78
45:0:36,Par,ch=6,c=7,v=77
45:0:56,Par,ch=6,c=7,v=76
45:1:13,Par,ch=6,c=7,v=75
45:1:30,Par,ch=6,c=7,v=74
45:1:50,Par,ch=6,c=7,v=73
45:2:6,Par,ch=6,c=7,v=72
45:2:26,Par,ch=6,c=7,v=71
45:2:43,Par,ch=6,c=7,v=70
45:3:0,Par,ch=6,c=7,v=69
45:3:20,Par,ch=6,c=7,v=68
45:3:36,Par,ch=6,c=7,v=67
45:3:56,Par,ch=6,c=7,v=66
45:4:13,Par,ch=6,c=7,v=65
45:4:30,Par,ch=6,c=7,v=64
45:4:50,Par,ch=6,c=7,v=63
45:5:6,Par,ch=6,c=7,v=62
