BarNoteClick,Message,Channel,Pitch,Velocity
48:0:42,Par,ch=3,c=7,v=67
48:0:55,Par,ch=3,c=7,v=68
48:1:10,Par,ch=3,c=7,v=69
48:1:24,Par,ch=3,c=7,v=70
48:1:37,Par,ch=3,c=7,v=71
48:1:51,Par,ch=3,c=7,v=72
48:2:5,Par,ch=3,c=7,v=73
48:2:18,Par,ch=3,c=7,v=74
48:2:32,Par,ch=3,c=7,v=75
48:2:47,Par,ch=3,c=7,v=76
48:3:0,On,ch=3,n=47,v=0
48:3:0,On,ch=3,n=48,v=90
48:3:0,Par,ch=3,c=7,v=77
48:3:14,Par,ch=3,c=7,v=78
48:3:28,Par,ch=3,c=7,v=79
48:3:42,Par,ch=3,c=7,v=80
48:3:55,Par,ch=3,c=7,v=81
48:4:10,Par,ch=3,c=7,v=82
48:4:24,Par,ch=3,c=7,v=83
48:4:37,Par,ch=3,c=7,v=84
48:4:51,Par,ch=3,c=7,v=85
48:5:5,Par,ch=3,c=7,v=86
48:5:18,Par,ch=3,c=7,v=87
48:5:32,Par,ch=3,c=7,v=88
48:5:47,Par,ch=3,c=7,v=89
49:0:0,On,ch=3,n=48,v=0
49:0:0,On,ch=3,n=39,v=90
49:0:0,Par,ch=3,c=7,v=90
49:0:14,Par,ch=3,c=7,v=89
49:0:28,Par,ch=3,c=7,v=88
49:0:42,Par,ch=3,c=7,v=87
49:0:55,Par,ch=3,c=7,v=86
49:1:10,Par,ch=3,c=7,v=85
49:1:24,Par,ch=3,c=7,v=84
49:1:37,Par,ch=3,c=7,v=83
49:1:51,Par,ch=3,c=7,v=82
49:2:5,Par,ch=3,c=7,v=81
49:2:18,Par,ch=3,c=7,v=80
49:2:32,Par,ch=3,c=7,v=79
49:2:47,Par,ch=3,c=7,v=78
49:3:0,Par,ch=3,c=7,v=77
49:3:14,Par,ch=3,c=7,v=76
49:3:28,Par,ch=3,c=7,v=75
49:3:42,Par,ch=3,c=7,v=74
49:3:55,Par,ch=3,c=7,v=73
49:4:10,Par,ch=3,c=7,v=72
49:4:24,Par,ch=3,c=7,v=71
49:4:37,Par,ch=3,c=7,v=70
49:4:51,Par,ch=3,c=7,v=69
49:5:5,Par,ch=3,c=7,v=68
49:5:18,Par,ch=3,c=7,v=67
49:5:32,Par,ch=3,c=7,v=66
49:5:47,Par,ch=3,c=7,v=65
50:0:0,On,ch=3,n=39,v=0
50:0:0,On,ch=3,n=48,v=90
50:0:0,Par,ch=3,c=7,v=64
50:0:14,Par,ch=3,c=7,v=65
50:0:28,Par,ch=3,c=7,v=66
50:0:42,Par,ch=3,c=7,v=67
50:0:55,Par,ch=3,c=7,v=68
50:1:10,Par,ch=3,c=7,v=69
50:1:24,Par,ch=3,c=7,v=70
50:1:37,Par,ch=3,c=7,v=71
50:1:51,Par,ch=3,c=7,v=72
50:2:5,Par,ch=3,c=7,v=73
50:2:18,Par,ch=3,c=7,v=74
50:2:32,Par,ch=3,c=7,v=75
50:2:47,Par,ch=3,c=7,v=76
50:3:0,On,ch=3,n=48,v=0
50:3:0,On,ch=3,n=49,v=90
50:3:0,Par,ch=3,c=7,v=77
50:3:14,Par,ch=3,c=7,v=78
50:3:28,Par,ch=3,c=7,v=79
50:3:42,Par,ch=3,c=7,v=80
50:3:55,Par,ch=3,c=7,v=81
50:4:10,Par,ch=3,c=7,v=82
50:4:24,Par,ch=3,c=7,v=83
50:4:37,Par,ch=3,c=7,v=84
50:4:51,Par,ch=3,c=7,v=85
50:5:5,Par,ch=3,c=7,v=86
50:5:18,Par,ch=3,c=7,v=87
50:5:32,Par,ch=3,c=7,v=88
50:5:47,Par,ch=3,c=7,v=89
51:0:0,On,ch=3,n=49,v=0
51:0:0,On,ch=3,n=40,v=90
51:0:0,Par,ch=3,c=7,v=89
51:0:15,Par,ch=3,c=7,v=88
51:0:30,Par,ch=3,c=7,v=87
51:0:44,Par,ch=3,c=7,v=86
51:0:58,Par,ch=3,c=7,v=85
51:1:12,Par,ch=3,c=7,v=84
51:1:27,Par,ch=3,c=7,v=83
51:1:41,Par,ch=3,c=7,v=82
51:1:55,Par,ch=3,c=7,v=81
51:2:10,Par,ch=3,c=7,v=80
51:2:24,Par,ch=3,c=7,v=79
51:2:38,Par,ch=3,c=7,v=78
51:2:52,Par,ch=3,c=7,v=77
51:3:8,Par,ch=3,c=7,v=76
51:3:22,Par,ch=3,c=7,v=75
51:3:37,Par,ch=3,c=7,v=74
51:3:51,Par,ch=3,c=7,v=73
51:4:5,Par,ch=3,c=7,v=72
51:4:20,Par,ch=3,c=7,v=71
51:4:34,Par,ch=3,c=7,v=70
51:4:48,Par,ch=3,c=7,v=69
51:5:2,Par,ch=3,c=7,v=68
51:5:17,Par,ch=3,c=7,v=67
51:5:31,Par,ch=3,c=7,v=66
51:5:45,Par,ch=3,c=7,v=65
