BarNoteClick,Message,Channel,Pitch,Velocity
108:5:0,On,ch=15,n=35,v=0
108:5:0,On,ch=15,n=29,v=87
109:0:0,On,ch=15,n=29,v=0
109:0:0,On,ch=15,n=32,v=87
109:0:0,Par,ch=15,c=7,v=63
109:1:0,Par,ch=15,c=7,v=62
109:2:0,Par,ch=15,c=7,v=61
109:3:0,Par,ch=15,c=7,v=60
109:4:0,Par,ch=15,c=7,v=59
109:5:0,Par,ch=15,c=7,v=58
110:0:0,On,ch=15,n=32,v=0
110:0:0,On,ch=15,n=31,v=87
110:0:0,Par,ch=15,c=7,v=57
110:1:0,Par,ch=15,c=7,v=56
110:2:0,Par,ch=15,c=7,v=55
110:3:0,Par,ch=15,c=7,v=54
110:4:0,On,ch=15,n=31,v=0
