BarNoteClick,Message,Channel,Pitch,Velocity
35:2:0,On,ch=2,n=82,v=100
35:2:28,Par,ch=2,c=7,v=49
35:2:58,Par,ch=2,c=7,v=48
35:3:28,Par,ch=2,c=7,v=47
35:3:58,Par,ch=2,c=7,v=46
35:4:0,On,ch=2,n=82,v=0
35:4:0,On,ch=2,n=81,v=100
35:4:28,Par,ch=2,c=7,v=45
35:4:58,Par,ch=2,c=7,v=44
35:5:28,Par,ch=2,c=7,v=43
35:5:30,On,ch=2,n=81,v=0
35:5:30,On,ch=2,n=79,v=100
35:5:56,Par,ch=2,c=7,v=42
36:0:0,On,ch=2,n=79,v=0
36:0:0,On,ch=2,n=79,v=100
36:0:13,Par,ch=2,c=7,v=42
36:0:28,Par,ch=2,c=7,v=41
36:0:43,Par,ch=2,c=7,v=40
36:0:58,Par,ch=2,c=7,v=39
36:1:14,Par,ch=2,c=7,v=38
36:1:29,Par,ch=2,c=7,v=37
36:1:44,Par,ch=2,c=7,v=36
36:1:59,Par,ch=2,c=7,v=35
36:2:0,On,ch=2,n=79,v=0
36:2:0,On,ch=2,n=77,v=100
36:2:16,Par,ch=2,c=7,v=34
36:2:30,On,ch=2,n=77,v=0
36:2:31,Par,ch=2,c=7,v=33
36:2:46,Par,ch=2,c=7,v=32
36:3:1,Par,ch=2,c=7,v=31
37:3:0,On,ch=2,n=77,v=100
37:3:0,Par,ch=2,c=7,v=36
37:3:6,Par,ch=2,c=7,v=37
37:3:11,Par,ch=2,c=7,v=38
37:3:16,Par,ch=2,c=7,v=39
37:3:21,Par,ch=2,c=7,v=40
37:3:26,Par,ch=2,c=7,v=41
37:3:31,Par,ch=2,c=7,v=42
37:3:36,Par,ch=2,c=7,v=43
37:3:41,Par,ch=2,c=7,v=44
37:3:47,Par,ch=2,c=7,v=45
37:3:52,Par,ch=2,c=7,v=46
37:3:57,Par,ch=2,c=7,v=47
37:4:0,On,ch=2,n=77,v=0
37:4:0,On,ch=2,n=79,v=100
37:4:2,Par,ch=2,c=7,v=48
37:4:7,Par,ch=2,c=7,v=49
37:4:12,Par,ch=2,c=7,v=50
37:4:17,Par,ch=2,c=7,v=51
37:4:22,Par,ch=2,c=7,v=52
37:4:27,Par,ch=2,c=7,v=53
37:4:33,Par,ch=2,c=7,v=54
